Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genres,Artist,Song
0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,"album rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop",Duran Duran,Hungry Like the Wolf
0.324,0.288,10,-9.524,1,0.0314,0.85,0.00917,0.309,0.104,132.127,"dance pop, pop, urban contemporary",Jennifer Lopez,Alive
0.549,0.256,3,-15.933,1,0.034,0.253,0.0,0.226,0.244,124.332,"dance pop, pop",Cher,All I Really Want To Do
0.683,0.685,2,-5.961,0,0.0276,0.0212,0.0189,0.1,0.694,110.791,"new romantic, new wave, new wave pop",Kim Wilde,Cambodia
0.59,0.824,7,-3.997,0,0.386,0.000826,1.11e-06,0.636,0.385,130.088,"dance pop, pop, pop rap",LMFAO,Champagne Showers
0.473,0.777,8,-13.002,1,0.0486,0.00651,0.00125,0.354,0.772,78.336,"alternative rock, athens indie, permanent wave, rock",R.E.M.,Harborcoat
0.545,0.939,11,-7.705,0,0.112,0.0137,0.00456,0.441,0.375,125.008,"australian dance, australian pop, europop",Dannii Minogue,You Won't Forget About Me
0.693,0.813,0,-4.928,1,0.0339,0.156,0.00215,0.223,0.699,122.003,"dance pop, r&b, urban contemporary",Janet Jackson,With U
0.466,0.828,2,-4.289,0,0.24,0.0642,0.0,0.04,0.74,194.186,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",Alicia Keys,New Day
0.762,0.84,9,-2.603,1,0.116,0.12,4.78e-06,0.714,0.719,123.006,"k-pop, k-pop girl group",Girls' Generation,Genie
0.537,0.891,0,-5.206,1,0.0716,0.00108,1.58e-06,0.141,0.281,124.98,"british alternative rock, nintendocore, trancecore, uk metalcore, uk post-hardcore",Enter Shikari,Pack Of Thieves
0.502,0.324,2,-12.997,0,0.0316,0.475,0.00111,0.236,0.2,126.638,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",Kate Bush,Moving
0.675,0.773,6,-5.545,0,0.22,0.0206,0.0,0.12,0.687,131.935,"australian hip hop, dance pop, pop",Iggy Azalea,Change Your Life
0.841,0.741,9,-3.487,0,0.0359,0.137,0.000445,0.11,0.834,88.408,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",Aaliyah,If Your Girl Only Knew
0.515,0.846,4,-3.135,1,0.0381,0.216,0.000143,0.63,0.964,139.059,"britpop, welsh indie, welsh rock",Super Furry Animals,Northern Lites
0.611,0.63,4,-6.941,1,0.039,0.0734,5.85e-06,0.108,0.358,117.517,deep talent show,Dia Frampton,The Broken Ones
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,"album rock, classic rock, rock, soft rock, yacht rock",Fleetwood Mac,Dreams
0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.484,0.757,84.789,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",Ludacris,My Chick Bad
0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,"alternative r&b, dance pop, metropopolis, pop, r&b",Tinashe,2 On
0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,"r&b, soul",Michael Jackson,Black Or White
0.688,0.784,2,-2.972,1,0.0747,0.182,0.0,0.0843,0.563,100.003,"barbadian pop, pop, urban contemporary",Rihanna,What's My Name
0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474,"piano rock, pop",OneRepublic,Stop and Stare
0.842,0.886,9,-3.785,0,0.0561,0.49,1.08e-05,0.336,0.892,130.92,"dance pop, pop",Christina Aguilera,Falsas Esperanzas
0.461,0.755,7,-3.71,1,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,"alternative rock, athens indie, permanent wave, rock",R.E.M.,Imitation of Life
0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,"british soul, pop, pop soul, uk pop",Adele,Rumour Has It
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,"emo, modern rock, pop punk, pov: indie, rock",My Chemical Romance,Welcome to the Black Parade
0.621,0.675,0,-5.941,1,0.0305,0.295,0.0,0.174,0.747,125.122,"bachata, latin pop, tropical",Juan Luis Guerra,Burbujas de amor
0.743,0.716,10,-5.334,1,0.0374,0.00301,0.135,0.19,0.594,123.995,coverchill,,Flashdance
0.41,0.961,1,-6.858,0,0.101,4.12e-06,0.875,0.158,0.319,93.433,"experimental rock, noise rock, rhode island indie",Lightning Bolt,13 Monsters
0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,"edm, electro house, pop dance, progressive electro house",Otto Knows,Million Voices
0.704,0.83,11,-3.139,1,0.0297,0.0489,0.0,0.111,0.957,127.103,"bachata, latin hip hop, latin pop, urbano latino",Prince Royce,Corazon Sin Cara
0.585,0.419,9,-11.754,0,0.0311,0.552,3.41e-06,0.061,0.291,135.958,"dance pop, pop, urban contemporary",Mariah Carey,Anytime You Need A Friend
0.738,0.868,1,-4.15,1,0.0348,0.0371,0.0,0.294,0.199,130.003,"dance pop, miami hip hop, pop, pop rap",Flo Rida,Sugar
0.431,0.823,4,-5.219,1,0.0638,4.6e-05,3.23e-05,0.0447,0.272,150.07,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",Marilyn Manson,The Nobodies
0.366,0.443,7,-10.11,1,0.0235,0.0472,1.44e-06,0.344,0.149,93.951,"irish rock, pop rock, rock",The Cranberries,Ode To My Family
0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.048,"barbadian pop, pop, urban contemporary",Rihanna,You Da One
0.62,0.985,11,-5.171,0,0.21,0.00401,0.0675,0.177,0.387,150.001,"alternative metal, alternative rock, cyberpunk, electronic rock, grunge, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",Nine Inch Nails,The Great Destroyer
0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.412,127.961,"big room, dance pop, edm, pop, pop dance",David Guetta,Turn Me On
0.555,0.648,8,-4.107,1,0.0318,0.00781,0.18,0.121,0.666,149.176,"bubblegum bass, escape room, hyperpop, proto-hyperpop",A. G. Cook,Beautiful
0.691,0.839,5,-10.401,1,0.05,0.0193,0.0712,0.0503,0.808,109.152,"freestyle, post-disco",Nu Shooz,Point Of No Return
0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,"alternative hip hop, modern rock, rock",Gorillaz,Stylo
0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,"folk, lilith, singer-songwriter, women's music",Tracy Chapman,Give Me One Reason
0.699,0.735,1,-3.292,0,0.0345,0.111,1.22e-05,0.0782,0.758,96.981,pop soul,Anastacia,Paid My Dues
0.478,0.533,10,-11.048,1,0.0404,0.591,0.00704,0.139,0.181,162.369,"dance pop, pop, urban contemporary",Mariah Carey,Can't Let Go
0.547,0.486,2,-7.948,1,0.0244,0.638,1.38e-06,0.216,0.409,88.008,"latin arena pop, latin pop, mariachi, mexican pop, musica mexicana, ranchera",Alejandro Fernandez,No Se Olvidar
0.602,0.787,2,-8.961,1,0.1,0.203,1.31e-05,0.327,0.868,115.714,"psychobilly, pub rock",The Meteors,Wreckin' Crew
0.663,0.759,0,-8.91,1,0.0797,0.00191,0.0315,0.105,0.864,128.205,hi-nrg,Amanda Lear,Queen of Chinatown
0.846,0.649,1,-6.849,0,0.0534,0.000341,0.0,0.0623,0.496,114.976,"dance pop, r&b, urban contemporary",Janet,Feedback
0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,"alternative rock, dance rock, modern rock, permanent wave, rock",The Killers,All These Things That I've Done
0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04,"dance pop, pop",Pink,Stupid Girls
0.587,0.566,9,-9.932,1,0.0276,0.469,0.0,0.0644,0.528,76.055,"alternative rock, britpop, madchester, permanent wave, rock",Blur,Tender
0.7,0.775,1,-3.94,1,0.081,0.00735,0.0,0.082,0.751,134.935,pop,Katy Perry,Circle the Drain
0.393,0.765,11,-5.924,1,0.0481,0.0172,0.0,0.227,0.274,81.088,"latin pop, mexican pop, puerto rican pop",Ricky Martin,She's All I Ever Had
0.722,0.658,9,-7.003,0,0.0316,0.178,4.95e-05,0.295,0.735,97.418,"australian pop, dance pop, europop, talent show",S Club 7,Natural
0.571,0.717,6,-8.333,1,0.336,0.359,3.12e-06,0.797,0.881,87.54,"abstract hip hop, alternative hip hop, hip hop, psychedelic hip hop",Madvillain,Meat Grinder
0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,"big room, dance pop, edm, pop, pop dance",David Guetta,When Love Takes Over
0.633,0.898,2,-3.254,1,0.034,0.0132,2.07e-06,0.339,0.876,125.994,"dutch house, dutch trance, edm, pop dance, progressive house, trance",Dev,In the Dark
0.494,0.735,0,-6.326,0,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",Nightwish,Nemo
0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-06,0.129,0.568,81.114,"conscious hip hop, hip hop, rap, west coast rap",Kendrick Lamar,Institutionalized
0.423,0.926,8,-2.965,1,0.0535,0.0438,1.28e-05,0.113,0.515,177.727,"dance pop, post-teen pop",Lindsay Lohan,Over
0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,"dance pop, pop",Bruno Mars,Marry You
0.265,0.208,11,-17.613,1,0.0364,0.797,0.000128,0.112,0.11,123.166,,Terry Callier,Occasional Rain
0.331,0.676,2,-5.346,0,0.0318,0.43,0.000232,0.29,0.133,121.978,australian pop,Delta Goodrem,Believe Again
0.736,0.971,11,-2.369,0,0.158,0.108,1.53e-05,0.286,0.798,133.004,"dance pop, girl group, post-teen pop, talent show",The Saturdays,Gentleman
0.175,0.204,4,-11.414,1,0.0362,0.799,4.88e-05,0.147,0.0795,73.106,"r&b, soul",Michael Jackson,Childhood
0.507,0.874,9,-5.57,0,0.168,0.00576,0.0,0.111,0.459,160.122,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",Bloc Party,The Prayer
0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,pop,Maroon 5,Moves Like Jagger
0.471,0.0865,9,-17.821,0,0.0431,0.986,0.721,0.0951,0.218,60.469,"cool jazz, hard bop, jazz, jazz fusion, jazz trumpet, soul, vocal jazz",,Yesterday
0.772,0.682,10,-6.919,1,0.0701,0.0461,0.00285,0.0672,0.868,129.978,"big beat, classic house, deep house, disco house, filter house, house, speed garage, uk dance, vocal house",Armand Van Helden feat. Duane Harden,You Don't Know Me
0.545,0.787,7,-4.095,0,0.0521,0.00999,0.000201,0.0809,0.574,80.158,"pop, post-teen pop",Selena Gomez,Come & Get It
0.764,0.763,6,-5.109,1,0.0576,0.641,0.0,0.0706,0.511,92.727,"colombian pop, dance pop, latin pop, pop",Shakira,Gypsy
0.663,0.746,2,-3.567,0,0.0321,0.0697,0.0,0.0929,0.325,102.847,pop soul,Anastacia,Left Outside Alone
0.658,0.814,4,-7.131,1,0.035,0.342,0.96,0.306,0.988,147.693,"instrumental surf, surf music",Dick Dale,Let's Go Trippin'
0.518,0.679,11,-5.406,0,0.0355,0.079,4.85e-05,0.0588,0.106,132.146,europop,Loreen,Euphoria
0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,"dance pop, pop, talent show",Kelly Clarkson,Heartbeat Song
0.606,0.826,0,-6.04,1,0.0307,0.0256,1.57e-05,0.117,0.332,121.036,"folk-pop, neo mellow, pop rock",Phillip Phillips,Home
0.592,0.747,8,-4.439,0,0.137,0.0176,0.0,0.0752,0.697,83.926,"dance pop, pop, urban contemporary",Jennifer Lopez,I'm Into You
0.865,0.505,7,-11.813,1,0.102,0.0631,0.0151,0.102,0.475,123.102,"dance pop, r&b, urban contemporary",Janet Jackson,Together Again
0.852,0.896,6,-5.465,0,0.0681,0.00887,6.03e-05,0.0216,0.961,121.978,"dance pop, pop, post-teen pop",Hilary Duff,With Love
0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,"dance pop, electropowerpop, pop punk, pop rap, post-teen pop",3OH!3,Don't Trust Me
0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,"album rock, glam metal, hard rock, rock, swedish hard rock, swedish melodic rock",Europe,The Final Countdown
0.517,0.799,0,-7.562,1,0.035,0.0194,0.000368,0.221,0.504,105.953,"alternative rock, indie rock, melancholia, singer-songwriter",Elliott Smith,Shooting Star
0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,"adult standards, brill building pop, folk rock, mellow gold, motown, rock-and-roll, rockabilly",Righteous Brothers,Unchained Melody
0.482,0.889,4,-4.27,1,0.0873,0.00177,9.54e-05,0.116,0.29,150.048,new wave pop,Debbie Harry,Two Times Blue
0.422,0.837,4,-7.146,1,0.0386,0.0216,0.000437,0.303,0.587,96.687,"album rock, british invasion, classic rock, rock",The Rolling Stones,19th Nervous Breakdown
0.489,0.745,4,-5.743,1,0.0371,0.004,2.31e-05,0.178,0.752,140.02,"britpop, welsh indie, welsh rock",Super Furry Animals,Ysbeidiau Heulog
0.761,0.716,10,-5.8,0,0.056,0.396,0.0,0.0771,0.649,119.41,pop soul,Anastacia,I'm Outta Love
0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.338,0.706,74.981,"dance pop, pop",Britney Spears,From the Bottom of My Broken Heart
0.571,0.805,9,-4.985,0,0.129,0.0106,0.0,0.0864,0.356,135.908,pop,Miley Cyrus,Who Owns My Heart
0.354,0.944,2,-3.84,0,0.0588,4.83e-05,0.726,0.0987,0.214,131.901,"grungegaze, nu gaze, shoegaze, spacegrunge",Swervedriver,These Times
0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,0.53,124.726,"electro, filter house, rock",Daft Punk,Digital Love
0.658,0.464,4,-15.932,0,0.0704,0.0242,0.893,0.0751,0.779,120.988,,,Seven Nation Army
0.482,0.978,1,-9.463,0,0.056,0.00031,0.0146,0.333,0.114,101.95,"chicago hardcore, chicago punk, experimental rock, industrial rock, noise rock, post-hardcore, post-punk",Big Black,Kerosene
0.557,0.814,10,-4.469,0,0.0872,0.0114,7.97e-05,0.345,0.616,127.969,"dance pop, pop",Jason Derulo,Breathing
0.54,0.55,5,-6.521,1,0.0368,0.0362,0.000203,0.115,0.0899,79.037,"dance pop, pop",Madonna,Ghosttown
0.523,0.719,2,-8.793,1,0.0423,0.304,0.00192,0.196,0.767,137.709,"album rock, beatlesque, classic rock, cosmic american, country rock, folk, folk rock, mellow gold, psychedelic rock, rock, soft rock",The Byrds,Tiffany Queen
0.467,0.579,4,-4.886,1,0.0289,0.197,0.0,0.118,0.121,106.982,"dance pop, pop, talent show",Kelly Clarkson,Save You
0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,"alternative rock, permanent wave, punk, rock",The Clash,London Calling
0.623,0.612,11,-5.497,1,0.0345,0.606,0.0,0.148,0.275,119.864,"australian americana, australian country, australian rock",Kasey Chambers,Not Pretty Enough
0.859,0.75,8,-8.325,0,0.303,0.0193,0.0,0.0538,0.857,98.691,"conscious hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop, rap, west coast rap",N.W.A,Fuck Tha Police
0.563,0.293,0,-9.323,1,0.0331,0.671,4.41e-05,0.302,0.63,102.961,"mariachi, ranchera",Vicente Fernandez,El Último Beso
0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,"permanent wave, pop",Coldplay,Magic
0.794,0.662,6,-4.913,0,0.249,0.0789,0.0,0.0938,0.683,93.053,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",Aaliyah,Try Again
0.619,0.955,4,-6.381,1,0.0324,0.00548,0.0,0.0433,0.952,131.988,football,Black Lace,Agadoo
0.687,0.537,10,-7.639,1,0.0305,0.561,0.0,0.107,0.264,120.023,"europop, talent show",Daniel Bedingfield,If You're Not The One
0.553,0.959,6,-4.947,1,0.0466,0.000642,6.19e-05,0.129,0.46,136.05,"modern rock, post-grunge",Thirty Seconds to Mars,Conquistador
0.637,0.832,5,-3.945,1,0.183,0.0282,3.47e-06,0.277,0.68,175.011,"dance pop, pop",Jessie J,Price Tag
0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,"chicago rap, melodic rap, rap",,End Of The Road
0.526,0.509,2,-8.705,1,0.0525,0.0847,0.0,0.158,0.216,123.551,,Nick Jonas,Haven't Met You Yet
0.463,0.946,7,-8.355,1,0.0805,0.00494,0.059,0.44,0.407,150.213,"britpop, welsh indie, welsh rock",Super Furry Animals,Night Vision
0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,alternative metal,Avenged Sevenfold,Bat Country
0.662,0.236,0,-11.631,1,0.0285,0.766,2.39e-05,0.0798,0.653,127.85,"country, honky tonk, traditional country, yodeling",Hank Williams,Your Cheatin' Heart
0.602,0.612,0,-8.409,1,0.0335,0.206,0.00607,0.107,0.453,122.062,"permanent wave, pop",Coldplay,Don't Panic
0.517,0.876,10,-9.161,1,0.0496,0.0182,0.747,0.0691,0.688,171.714,"alternative pop, power-pop punk",Magnapop,Lay It Down
0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,"album rock, british invasion, classic rock, rock",The Rolling Stones,Paint It Black
0.705,0.805,4,-4.887,0,0.0596,0.133,0.000139,0.367,0.887,120.007,"dance pop, pop, urban contemporary",Jennifer Lopez,Papi
0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",Ice Cube,It Was a Good Day
0.697,0.942,9,-5.709,0,0.0816,0.15,0.0,0.0664,0.654,94.535,"latin pop, mexican pop, puerto rican pop",Ricky Martin,One Night Man
0.659,0.702,2,-9.255,1,0.0308,0.11,0.000136,0.365,0.402,94.28,lilith,Alana Davis,32 Flavors
0.745,0.911,1,-5.549,0,0.0502,0.00703,0.588,0.188,0.729,112.446,dance pop,,Don't Stop
0.492,0.641,0,-5.296,1,0.0448,0.459,0.0,0.0809,0.235,76.07,"british soul, dance pop, pop, talent show",Leona Lewis,Happy
0.507,0.837,2,-10.465,1,0.0624,0.174,0.814,0.0906,0.318,107.013,"album rock, classic rock, hard rock, rock",Led Zeppelin,Four Sticks
0.369,0.929,9,-3.071,1,0.0578,0.0162,0.0,0.342,0.489,168.051,australian pop,Delta Goodrem,In This Life
0.411,0.398,2,-8.331,1,0.0316,0.179,0.0109,0.238,0.141,179.905,"dance pop, pop, talent show",Kelly Clarkson,Sober
0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,neo mellow,James Blunt,You're Beautiful
0.332,0.823,0,-8.09,1,0.0357,0.0118,0.847,0.105,0.454,150.299,"corrosion, dark wave, gothabilly, gothic rock",Fields of the Nephilim,Moonchild
0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,"canadian pop, candy pop, dance pop, pop",Avril Lavigne,Sk8er Boi
0.709,0.565,5,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,"dance pop, pop",Britney Spears,Breathe on Me
0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,"hard rock, metal, old school thrash, rock, thrash metal",Metallica,One
0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,"dance pop, pop",Ke$ha,Your Love Is My Drug
0.833,0.467,0,-7.89,1,0.0619,0.0339,0.0,0.09,0.767,139.971,"dance pop, pop, urban contemporary",Mariah Carey,We Belong Together
0.389,0.71,5,-6.265,1,0.0351,0.161,0.0,0.918,0.666,160.397,"bolero, latin pop",Luis Miguel,La Bikina
0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,"r&b, soul",Michael Jackson,I Just Can't Stop Loving You
0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,calypso,Harry Belafonte,Jump In The Line
0.721,0.88,9,-3.896,0,0.0454,0.191,0.0,0.0769,0.655,110.021,"dance pop, pop, post-teen pop",Natasha Bedingfield,Pocketful of Sunshine
0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,"album rock, classic rock, mellow gold, rock",Dire Straits,Money for Nothing
0.742,0.878,9,-3.127,0,0.128,0.000758,8.88e-05,0.286,0.564,114.965,"girl group, pop, talent show, uk pop",Little Mix,Wings
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock",Toto,Africa
0.478,0.698,7,-9.255,1,0.0321,0.00114,0.0,0.191,0.85,112.99,"early us punk, glam punk, glam rock, protopunk, punk",New York Dolls,Trash
0.719,0.736,10,-5.931,0,0.047,0.0252,0.000179,0.209,0.945,131.053,"dance pop, electropop, neo mellow",Lily Allen,22
0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0798,0.446,95.01,"pop, post-teen pop",Bridgit Mendler,Hurricane
0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,"dance pop, pop, urban contemporary",Mariah Carey,All I Want For Christmas Is You
0.707,0.814,11,-4.509,0,0.0577,0.0861,0.0,0.168,0.717,124.921,"barbadian pop, pop, urban contemporary",Rihanna,Disturbia
0.433,0.897,9,-3.156,1,0.0438,0.0169,0.0,0.109,0.563,164.986,"anime, j-pixie, vocaloid",Supercell,Kimi no Shiranai Monogatari
0.503,0.816,5,-4.34,1,0.0369,0.0524,6e-06,0.127,0.553,138.127,twee pop,Lucky Soul,Lips Are Unhappy
0.525,0.717,9,-7.402,1,0.0302,0.00213,3.4e-06,0.0583,0.576,100.016,"australian alternative rock, australian rock",Alex Lloyd,Amazing
0.45,0.81,9,-3.933,0,0.0474,0.000734,0.000392,0.431,0.447,150.039,"alternative dance, metropopolis, neo-synthpop",Ladyhawke,My Delirium
0.819,0.741,8,-6.538,0,0.0412,0.104,0.0,0.283,0.84,97.014,"latin hip hop, reggaeton, trap latino, urbano latino",Daddy Yankee,Lo Que Paso Paso
0.575,0.795,2,-6.149,1,0.0357,0.0787,2.62e-05,0.086,0.149,105.015,"modern rock, post-grunge",Thirty Seconds to Mars,City of Angels
0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,"detroit hip hop, hip hop, rap",Eminem,Without Me
0.695,0.921,0,-3.752,1,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,"art pop, dance pop, pop",Lady Gaga,Bad Romance
0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,"dance pop, pop, pop rap",Timbaland,The Way I Are
0.297,0.634,0,-7.927,0,0.0335,0.00141,0.175,0.247,0.331,94.733,"downtempo, electronica",Moby,Porcelain
0.693,0.849,1,-3.259,0,0.189,0.0668,0.0,0.69,0.599,128.971,"dance pop, miami hip hop, pop",Pitbull,Get It Started
0.348,0.935,0,-4.588,1,0.0756,0.00137,1.83e-06,0.233,0.601,109.138,"hardcore punk, punk, skate punk",Descendents,Mr. Bass
0.739,0.911,1,-5.534,1,0.0739,0.844,0.0,0.311,0.938,129.931,"bachata, latin pop, tropical",Juan Luis Guerra,La bilirrubina
0.724,0.769,9,-4.862,0,0.0471,0.028,1.75e-05,0.0457,0.313,98.033,"atl hip hop, dance pop, hip pop, r&b, urban contemporary",Kelly Rowland,Rose Colored Glasses
0.686,0.672,5,-7.338,0,0.0372,0.42,0.000359,0.0508,0.85,97.006,"bolero, latin pop",Luis Miguel,Inolvidable
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.001,"contemporary country, country, country pop, country road, modern country rock",Florida Georgia Line,Cruise
0.583,0.767,0,-3.005,1,0.0266,0.257,0.0146,0.17,0.845,127.959,"candy pop, new wave pop, permanent wave, power pop, rock, synthpop",Blondie,Picture This
0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262,pop,Taylor Swift,White Horse
0.626,0.799,11,-6.612,0,0.0461,0.00036,0.00155,0.36,0.37,98.993,"art pop, dance pop, pop",Lady Gaga,Alejandro
0.369,0.305,1,-14.303,1,0.0267,0.522,0.0,0.0579,0.376,94.791,"adult standards, brill building pop, folk rock, mellow gold, motown, rock-and-roll, rockabilly",Righteous Brothers,You've Lost That Lovin' Feelin'
